id,tenant_id,email,password_hash,first_name,last_name,status,mfa_enabled,mfa_secret,failed_login_count,locked_until,last_login_at,created_at,updated_at
8229f6ea-f9e5-4bed-a111-2035efb1462d,61111f9f-442b-48c6-8cd0-aa5e659984c6,orgtestuser881024@example.com,$2a$12$.K1gZsQy0pNcA0DLxJqq6udlAU5icAKlW5JzxKtI2luohTfpKcnlq,Org,Owner,active,f,"",0,,2026-02-14 04:14:28.961006+00,2026-02-14 04:14:27.981265+00,2026-02-14 04:14:28.961006+00
a42fd989-ca96-4f95-904a-3ac76e4a4d95,61111f9f-442b-48c6-8cd0-aa5e659984c6,invitee881024@example.com,$2a$12$IY/GR2P9EdYyk3YOnfjfK.LHlqGhP9Zp1rYBvGM7t5KrnjD1rh0uy,Invitee,User,active,f,"",0,,,2026-02-14 04:14:29.906429+00,2026-02-14 04:14:29.906429+00
041a311b-2cd4-418f-aa50-bfb717dba702,7e006d71-e037-43fe-be42-dbad4adc49bd,invitee67382@example.com,$2a$12$CJXXqeiq0rw0jLXCZ7WhdeIfw7U4gyHaP3tCXimxwIC.fiNwsjZza,Invitee,User,active,f,"",0,,,2026-02-14 04:29:10.597195+00,2026-02-14 04:29:10.597195+00
6855d96c-fdfa-4b26-aba2-5d2f98e9dc48,c598352e-951a-448e-ab88-232bc27b1db5,orgtestuser844167@example.com,$2a$12$hjhSUT30dIQ4inq4ONJk.e2fUPeXpKkD85EcdSjcF.3ikUNZ0WwKy,Org,Owner,active,f,"",0,,2026-02-14 04:16:13.959407+00,2026-02-14 04:16:12.952017+00,2026-02-14 04:16:13.959407+00
8ee3be44-c257-4ff9-b18e-0be9407767bc,c598352e-951a-448e-ab88-232bc27b1db5,invitee844167@example.com,$2a$12$Tcjktb6CXi3oL3MwbgruKu4AB1nspP3gbm/GnCtolHe.mxVDmajMC,Invitee,User,active,f,"",0,,,2026-02-14 04:16:14.908532+00,2026-02-14 04:16:14.908532+00
3594a5b9-b081-479e-8b4c-f5516a832208,c3848a21-43b5-4f98-9b56-8807a2846bbc,orgtestuser442799@example.com,$2a$12$LICdVeqgVeX4CfN3yvwSWON99RmQeqkB6y6dSXC4tjCwDgYOXTagq,Org,Owner,active,f,"",0,,2026-02-14 04:17:08.021248+00,2026-02-14 04:17:07.010106+00,2026-02-14 04:17:08.021248+00
6621c7ef-3173-46ca-91e8-10bcc9d97352,c3848a21-43b5-4f98-9b56-8807a2846bbc,invitee442799@example.com,$2a$12$KsDrrmLJ2n/v/11eJi8mZOhXo5MAnqVVaVgbyXPClZDY9ODyaNPCK,Invitee,User,active,f,"",0,,,2026-02-14 04:17:09.003223+00,2026-02-14 04:17:09.003223+00
cc3f8fb1-c1b3-479a-9406-18436f62fdce,9be0e94e-4b8e-4e59-99bc-2c5a40b9dfd1,invitee225205@example.com,$2a$12$WyLgG1SIFEntB8zF5ihOV.I7ZFfSBh.snKPlLnWpaxaD1nFhc0nUa,Invitee,User,active,f,"",0,,,2026-02-14 04:45:07.089236+00,2026-02-14 04:45:07.089236+00
82b6acf9-bc9d-40b5-8d49-1e03e9ca21b8,c6bf048e-141c-437e-bbce-3b59293a954a,orgtestuser903965@example.com,$2a$12$ComqE7UcPJMFF4FY9uIgD.LO.eXwFdU3EKP6UtbkSEp4coatZaW5.,Org,Owner,active,f,"",0,,2026-02-14 04:18:33.55957+00,2026-02-14 04:18:32.592381+00,2026-02-14 04:18:33.55957+00
51b42cb6-ad8a-4686-bc08-06eeec7b4282,c6bf048e-141c-437e-bbce-3b59293a954a,invitee903965@example.com,$2a$12$8wq1ir0zObWeCtlaYanH9OTyNup120O72SkcGojEG1iggn99zeN06,Invitee,User,active,f,"",0,,,2026-02-14 04:18:34.508381+00,2026-02-14 04:18:34.508382+00
021406ce-da34-45de-830e-f19ecc08ef4e,6b42c2c3-ab81-4294-b2cd-eba6f424ae3c,orgtestuser92117@example.com,$2a$12$YgIOYqHtUznmq6a5xqj2sOrRKpznVTV1781Iy3CfUIyAgOjRgewWq,Org,Owner,active,f,"",0,,2026-02-14 04:34:01.065495+00,2026-02-14 04:34:00.082853+00,2026-02-14 04:34:01.065495+00
d836ae5a-3af2-47d2-a3a7-c371929e9d81,7c376b03-0f1b-441d-b28e-d931142c1b9b,orgtestuser248814@example.com,$2a$12$uwndwRIAjtAvYwsBzCHM..yiL0m.gukCHXiN919Qz/V509fVe9/Ke,Org,Owner,active,f,"",0,,2026-02-14 04:27:59.298373+00,2026-02-14 04:27:58.291998+00,2026-02-14 04:27:59.298373+00
904f7fd6-4266-4a63-96e6-c9df1a8391e5,7c376b03-0f1b-441d-b28e-d931142c1b9b,invitee248814@example.com,$2a$12$dned2L0OP4H.Slo4gW8g2Oo1Rn90A/phcYb66gb.yV3HnQkr99VDa,Invitee,User,active,f,"",0,,,2026-02-14 04:28:00.253285+00,2026-02-14 04:28:00.253285+00
dc70be59-4402-41d1-b3b2-871fd4758046,6b42c2c3-ab81-4294-b2cd-eba6f424ae3c,invitee92117@example.com,$2a$12$kHpvozwqPmIc2suW92N2COjpyNEd6944T3IJY81tIzlCXRDtd9cc2,Invitee,User,active,f,"",0,,,2026-02-14 04:34:02.004593+00,2026-02-14 04:34:02.004594+00
f9b770ea-4d0a-42d7-813f-886f546fe70d,d5ce325d-b28a-4897-9475-173978215b1f,orgtestuser646500@example.com,$2a$12$AZu.A5P.qE8rBxJ8pEUDquIOuN/yZ0I1gSlf/Lz7nCnMDjkJOlIXW,Org,Owner,active,f,"",0,,2026-02-14 04:43:19.690099+00,2026-02-14 04:43:18.697794+00,2026-02-14 04:43:19.690099+00
12aed382-2c04-47e5-8c56-aecae23842da,d5ce325d-b28a-4897-9475-173978215b1f,invitee646500@example.com,$2a$12$jDCMb9XOzQ9rB6p41/l8NOMCBjFsSHHJNA9O6isx/tcNrW1/Oq/0.,Invitee,User,active,f,"",0,,,2026-02-14 04:43:20.595213+00,2026-02-14 04:43:20.595213+00
6b93b6a9-7673-4138-88b2-af2105d59f19,608364a0-e828-431d-ad69-0691e5db5832,orgtestuser453592@example.com,$2a$12$wDZNjaAoUBoARqVSgHWk2e7jX7elqSU0GPnqI.t22YSDypF35yW7C,Org,Owner,active,f,"",0,,2026-02-14 04:44:02.77351+00,2026-02-14 04:44:01.974522+00,2026-02-14 04:44:02.77351+00
2ae8e4ab-9b11-468f-8ea7-5da99a69f184,608364a0-e828-431d-ad69-0691e5db5832,invitee453592@example.com,$2a$12$SGktrxESRmV7FNpcqsd0a..pNIKv87cu4FvAPOfpezA4pwAO5Paui,Invitee,User,active,f,"",0,,,2026-02-14 04:44:03.57242+00,2026-02-14 04:44:03.572421+00
1fd0a7ae-61f9-4e1c-86c0-d53efb843dd5,464a6f81-e73d-494b-a637-8c3ea6a6eafc,testuser599363@example.com,$2a$12$d9D9ZHwL4eEgbZZRKhlKqeW0/BSvYouVFazn.7FianklpLlMbDPra,Test,User,active,f,"",0,,2026-02-14 05:03:52.000904+00,2026-02-14 05:03:50.994654+00,2026-02-14 05:03:52.000904+00
dcae0c54-5130-4abf-ae9a-c2ad3bb98e38,550e8400-e29b-41d4-a716-446655440000,user2@testco.com,$2a$12$RVJplUho1BuaHXVVJzj12uusns6XYUc4sA3Ocx/xUkkdflkZixQfW,Second,User,active,f,"",0,,,2026-02-14 07:56:39.545405+00,2026-02-14 07:56:39.545405+00
7cfe4ba6-ed48-4541-ab9a-e76136986341,550e8400-e29b-41d4-a716-446655440000,gateway-test@testco.com,$2a$12$FUK0pV9erPCAhn9KBKV2BeL79ahSlzfQetNgvMvQGj2d595Zl5fEe,GW,Test,active,f,"",0,,2026-02-14 09:15:06.755401+00,2026-02-14 07:53:43.586199+00,2026-02-14 09:15:06.755401+00
21a88ea9-b563-45ee-b423-b41c5f04f0de,11bc4c87-c18b-44b9-ba1c-545bbbf0c7b4,gatewayuser410411@example.com,$2a$12$7r8Y3Ur/laOWx85FUYB8r.XxV6SJKuDMMWYX2ctDdTdnHU7OidvE2,Gateway,User,active,f,"",0,,2026-02-14 08:20:17.641644+00,2026-02-14 08:20:17.131296+00,2026-02-14 08:20:17.641644+00
3a81e0c8-c918-4c24-a64b-32fab8f95a8b,4206537a-af8b-4043-9aad-147644fcf9c8,gatewayuser149098@example.com,$2a$12$uUnSVVbTeg03t9MAOryQKO4pEHmojXj23M.TzV.rxjy7FbtP/Hzn6,Gateway,User,active,f,"",0,,2026-02-14 08:19:04.803315+00,2026-02-14 08:19:04.22826+00,2026-02-14 08:19:04.803315+00
986181cb-6312-428d-8bbf-fbcdc566ffc3,2fc21d2b-3714-4cc4-96e0-419ad0c18d0e,gatewayuser47259@example.com,$2a$12$LL9j0a4BvF05KChUAWQHwOeePMbs/89RSEEp10obmCL7EnGJZMjQu,Gateway,User,active,f,"",0,,2026-02-14 08:23:30.800877+00,2026-02-14 08:23:30.238113+00,2026-02-14 08:23:30.800877+00
c5157390-f751-4d99-af5b-1a96dea8bcce,f90eb108-93e2-44df-a562-445601541b91,gatewayuser785448@example.com,$2a$12$Fd4PtEauFb/otLgDsdBOLut2nHcX.UTQtuhAqUpqwENF1Y9anxzDm,Gateway,User,active,f,"",0,,2026-02-14 08:24:54.509762+00,2026-02-14 08:24:53.934461+00,2026-02-14 08:24:54.509762+00
de2c87cc-deb5-45b3-9d89-91215f010435,5317b140-b4a8-455a-aede-5388b0bbb1b2,gatewayuser819579@example.com,$2a$12$Vk48HNF995cBJdF170b1t.DuZF6ZriGtLY8FowsJ02jjlcKz1W7Xm,Gateway,User,active,f,"",0,,2026-02-14 08:31:57.751307+00,2026-02-14 08:31:57.281557+00,2026-02-14 08:31:57.751307+00
02232fb5-9e71-44d7-838a-5d70f1cd396c,802163ae-3dbe-4550-a326-ae1f7cec314e,gatewayuser879886@example.com,$2a$12$GEODGjbFJEED0Yfr3LpdY.o4I5q9YpFYKk9Qz2bT8wM77WCfECZPO,Gateway,User,active,f,"",0,,2026-02-14 08:38:19.317275+00,2026-02-14 08:38:18.743096+00,2026-02-14 08:38:19.317275+00
f5b687c2-9f1f-4e84-ac74-3a069b6c37cd,0eadf3cb-9ff4-43e8-8a79-69812091ebe4,gatewayuser749297@example.com,$2a$12$/Z2/8vXt3ztNvBcocy6zougOlWcwWCqPgUENjQtZybuKhcl5nvV.m,Gateway,User,active,f,"",0,,2026-02-14 08:39:06.031167+00,2026-02-14 08:39:05.522495+00,2026-02-14 08:39:06.031167+00
928edd07-6bf5-4e2b-82b6-415dd2cdcafa,38d20985-2217-4c77-9d56-a8d89ec16b19,gatewayinvitee688341@example.com,$2a$12$UAlMwXQ3q1uEAv1QPRMxpuJJGWEQs93zFYyIvu93tb4B7tDjpEb/m,Gateway,Invitee,active,f,"",0,,,2026-02-14 08:53:19.681549+00,2026-02-14 08:53:19.681549+00
342b960f-0d7b-4947-9daf-5292d5e2753a,38d20985-2217-4c77-9d56-a8d89ec16b19,gatewayowner948529@example.com,$2a$12$Ml4ytImananV7aiRFVloEu0Nkt9LcCs.58Dn1vh6A12g0aSp59UHK,Gateway,Owner,active,f,"",0,,2026-02-14 08:53:20.199818+00,2026-02-14 08:53:19.118251+00,2026-02-14 08:53:20.199818+00
b3985a6b-6f94-4f71-a503-c1e32049a00a,b22b4ba7-fc6a-4ac6-807f-614eedd499c5,gatewayinvitee750631@example.com,$2a$12$3zYcQwB5RFYdeOhLSR97hOVEFpSfpC1HM5tmwHvka0i1MD85xTaW2,Gateway,Invitee,active,f,"",0,,,2026-02-14 09:01:17.955855+00,2026-02-14 09:01:17.955855+00
06e0fe03-4705-47b6-97bd-e921353cb121,b22b4ba7-fc6a-4ac6-807f-614eedd499c5,gatewayowner817941@example.com,$2a$12$YrLsvqvHyVHjTMLzMivY8.2QgsmjMoBrX0LUNvZyf5KZDPVL0pXNC,Gateway,Owner,active,f,"",0,,2026-02-14 09:01:18.476097+00,2026-02-14 09:01:17.430314+00,2026-02-14 09:01:18.476097+00
e89f1dbe-6b5b-44d3-a193-4ae8d2796ca2,7fa5d345-cec3-4d46-830e-70766b79cb39,gatewayinvitee776225@example.com,$2a$12$XZeJDER5Ox7sb.C.SMhY4Obg0vZIaJovaY9GOSvL7gZM/7oYgzjrS,Gateway,Invitee,active,f,"",0,,,2026-02-14 09:02:21.375202+00,2026-02-14 09:02:21.375202+00
b982f4c6-a4c0-411c-9403-2dd445c33a72,7fa5d345-cec3-4d46-830e-70766b79cb39,gatewayowner85424@example.com,$2a$12$de2YD9XnXaWCAH.JPyAkR.tY5BokUDDjeEsCrSIIG8zilhKzhnXqm,Gateway,Owner,active,f,"",0,,2026-02-14 09:02:21.958652+00,2026-02-14 09:02:20.860337+00,2026-02-14 09:02:21.958652+00
5dcb06d3-e42e-4002-9572-65d9f02f3ce2,fc172a29-51b9-4655-b045-25892730f957,gatewayinvitee606475@example.com,$2a$12$dshv6ibWImjpM/39EtsJgORcP/AtNxJopdo30B1Zf9vMJPyJ3zO1W,Gateway,Invitee,active,f,"",0,,,2026-02-14 09:05:37.980218+00,2026-02-14 09:05:37.980218+00
216d49c3-c7cc-4f42-ad31-dbb36a4c26ec,550e8400-e29b-41d4-a716-446655440000,verify-1771062441@test.com,$2a$12$eGGfo4w.noGp1nncR3Y5qegExysR1T2VFoSMx0KhLDmSw2hYOFLka,Verify,User,active,f,"",0,,2026-02-14 09:47:22.487584+00,2026-02-14 09:47:21.967887+00,2026-02-14 09:47:22.487584+00
e51c8bba-1fa1-4f13-aafa-e2d706b2fede,fc172a29-51b9-4655-b045-25892730f957,gatewayowner772623@example.com,$2a$12$vp8xuGWTHGqzHGv1HC4nTeEVWTqAu6CKPvoJCwOZCY3ILrC.xxERa,Gateway,Owner,active,f,"",0,,2026-02-14 09:05:38.473647+00,2026-02-14 09:05:37.540159+00,2026-02-14 09:05:38.473647+00
1d5fba9a-13c0-4d74-a874-9127857f55ee,90aae640-ed64-44cf-9a4d-34db9e7f0694,gatewayinvitee194690@example.com,$2a$12$7KgxEzSkyZt5KmeWecz0hunGaZd4/zLOOnzowKxVCmJ4YXBVU/YXK,Gateway,Invitee,active,f,"",0,,,2026-02-14 09:07:00.051748+00,2026-02-14 09:07:00.051748+00
5f393cbd-35f9-4332-b4ed-3c6ecfc96ca1,90aae640-ed64-44cf-9a4d-34db9e7f0694,gatewayowner543077@example.com,$2a$12$4uTcVEQD3sltcvRmH0fZ3umcTJ037U4rEgbjoUf6zw9Ea3LyC3Jw6,Gateway,Owner,active,f,"",0,,2026-02-14 09:07:00.552343+00,2026-02-14 09:06:59.537114+00,2026-02-14 09:07:00.552343+00
edcf5b8a-8323-4e4f-b92e-6fd3f63d2312,ac6ac7af-d489-48fb-bbc5-79cac9b52a18,gatewayinvitee55483@example.com,$2a$12$XToR6WmiUu34fznyS5CCFOdx5mRKRoI9kPehmfcWKKAPrvlrKUMwi,Gateway,Invitee,active,f,"",0,,,2026-02-14 09:07:37.533848+00,2026-02-14 09:07:37.533848+00
e86c3255-c197-4e6b-906a-d28203202d5d,ac6ac7af-d489-48fb-bbc5-79cac9b52a18,gatewayowner339325@example.com,$2a$12$1vc8dx3JuVKwp/dNUKoifOkBRLF2k6yA2OnnWQoGhpiOPaXmpDE6u,Gateway,Owner,active,f,"",0,,2026-02-14 09:07:38.043389+00,2026-02-14 09:07:36.971311+00,2026-02-14 09:07:38.043389+00
42ebf29b-11ee-4568-a944-2c99fd942d87,550e8400-e29b-41d4-a716-446655440000,qptest1771062836742597949@test.com,$2a$12$EtXEb2/DIEmCQYu.OfTDRuE5I0Ic.nTAeNjhGs5xdomLfYE6U945K,QP,Test,active,f,"",0,,2026-02-14 09:53:57.813293+00,2026-02-14 09:53:57.223943+00,2026-02-14 09:53:57.813293+00
9f679554-d213-468a-aec7-b1b0888b52b6,123e4567-e89b-12d3-a456-177106154774,testuser_1771061547744886307@example.com,$2a$12$dx.VVKOZoR2w0jdPIs9cAe6hJZG72etck8atUOBG3K.46lmrz3EIS,Test,User,active,f,"",0,,2026-02-14 09:32:28.754571+00,2026-02-14 09:32:28.252027+00,2026-02-14 09:32:28.754571+00
01afbe0b-0257-47f5-85a9-f724105ecd75,123e4567-e89b-12d3-a456-177106167392,testuser_1771061673928099434@example.com,$2a$12$I08B5J6gyRwQlVPFRsmTi.y00wgU0xNdZ2CNRvyUT1N2lGBpdAd/.,Test,User,active,f,"",0,,2026-02-14 09:34:34.963526+00,2026-02-14 09:34:34.377384+00,2026-02-14 09:34:34.963526+00
32b1e8e7-35f2-4620-af85-1b83340eb626,550e8400-e29b-41d4-a716-446655440000,v1771062503058029842@t.com,$2a$12$pMh49AxrcXC24a6Lf7RU8.vP/DqD6L6r2bqVKu8TPLGVL24pu7sPO,V,U,active,f,"",0,,2026-02-14 09:48:25.078508+00,2026-02-14 09:48:23.680249+00,2026-02-14 09:48:25.078508+00
3855ed14-cd01-42ff-9cdb-0f0ffe68a554,123e4567-e89b-12d3-a456-177106198763,testuser_1771061987637701504@example.com,$2a$12$KBVR/48pwrDX.tkO9BeRFeInKkq/EdHZMAzgXG9dm/Pz8BT3ruDM.,Test,User,active,f,"",0,,2026-02-14 09:39:48.552623+00,2026-02-14 09:39:48.066199+00,2026-02-14 09:39:48.552623+00
f3a9e745-4a70-48cd-9362-9824221327b2,123e4567-e89b-12d3-a456-177106220860,testuser_1771062208603672827@example.com,$2a$12$nrN/Emi6zWacbiaJOINQW.bwtY2H8cVOEGhO1iEsOCqAow99sNw0e,Test,User,active,f,"",0,,2026-02-14 09:43:29.748587+00,2026-02-14 09:43:29.162345+00,2026-02-14 09:43:29.748587+00
6d2152ca-27fc-4eb5-ad47-c81e2e7a75e3,550e8400-e29b-41d4-a716-446655440000,newman1771062738441@test.com,$2a$12$DocL8iyF6mtjjtKYbTwP4uHAzoLrf/wGucVCCq3LtCEF3POiG964e,UpdatedFirst,UpdatedLast,active,f,"",0,,2026-02-14 09:52:24.37493+00,2026-02-14 09:52:19.186223+00,2026-02-14 09:52:24.37493+00
58cefe51-56e8-41c4-8ad1-9032e3ac05b4,550e8400-e29b-41d4-a716-446655440000,newman1771063020657@test.com,$2a$12$W7HOmEX1abq9VAjlY1gzfOT5ZK5fiY8HsHWj1Bp1wru.hRRkngAPm,UpdatedFirst,UpdatedLast,active,f,"",0,,2026-02-14 09:57:05.71308+00,2026-02-14 09:57:01.326834+00,2026-02-14 09:57:05.71308+00
8773ea13-8c09-4ed6-a27a-74889c25d2de,550e8400-e29b-41d4-a716-446655440000,newman1771062842629@test.com,$2a$12$JZlOS6D5LO1rWrsx0Jf94uGxwTAI.EfcVOuQK57WCFyRtz2g5Os7K,UpdatedFirst,UpdatedLast,active,f,"",0,,2026-02-14 09:54:08.407646+00,2026-02-14 09:54:03.321708+00,2026-02-14 09:54:08.407646+00
